access,associated_land,building_type,bu_number,summary,cat_chk,ceiling,chipped_stone,current_use,date,description,easting,eaves,elevation,entered_by,entered_date,exterior_plaster,floors,foundation,ground_stone,habitable,height,interior_plaster,intensive_survey_zone,levels,number_of_levels,length,locality,location,alterations,northing,occupied,openings,oral_information,owner,ownership,past_use,period_1100,period_1601,period_1701,period_1801,period_1851,period_1901,period_1951,plot_cadastral,plot_village,posi_chk,posi_number,pottery,recorded_by,recorded_date,roofs,seanal,sheet_map_1_5000,sheet_map_cadastral,sheet_plan_village,sia_number,sketch_chk,slag,source,special_features,stability,structure_name,structure_type,tile,title_deed_number,vegetation,village,walls,width
village street,space around church,Church,BU0139,"Church, Kalliana. Rectangular stone church, with stone foundations and stone floors. Tile roof with timber eaves. Mid/late Byzantine church with modern belltower (1924).",0,Not known,Unclear,Worship,,Mid- to late-Byzantine Church with early 20th century (1924) belltower. Interior frescoes and icons are described by Gunnis but not seen by us as the Church was locked and the key was not available.,489408.00,Timber,600,IJE,4/8/2003 00:00:00,Some,Presumed,Stone,Unclear,Yes,,Not known,,Single,,,,Village,Doors on northern and southern sides converted to windows.,3874437.00,Yes,"2 doors, 2 windows",,,Greek Cypriot,Same,Yes,No,No,No,No,Yes,No,,192.00,0,,Some,IJE,3/8/2003 00:00:00,Tile,0,,,Kaliana,,0,None,GPS,,V,Agia Anna,Rectangular church,Some,,Fruit trees and olives,Kalliana,Stone,
Off highway,Hill leading up to village,Church,BU0140,"Church, Sina Oros. Stone foundations with stone walls, tiled roof and eaves. Possibly late Byzantine.",0,Not seen,Unclear,Worship,,"Late Byzantine (?) church, heavily restored some two years ago after being left in a near-ruinous state for some time.",490755.00,Yes,,IJE,7/8/2003 00:00:00,No,Not seen,Stone,Unclear,Yes,,Not seen,,Single,,15.00,,On highway at edge of village,Restoration of about two years ago included new roof.,3874153.00,Yes,"2 doors on W, 2 ditto on S","Mrs. Iakovou, who lives in a house adjacent to the Church.",,Greek Cypriot,Worship,No,No,Yes,No,No,No,No,,,0,,Some,IJE,5/8/2003 00:00:00,New tiles,0,,,,,0,None,GPS,Faint traces of painted figure/s in niche above door on Northern side. Carved stone above tiny window on Eastern end has the inscribed date 6 May 1794.,V,Ayios Iannis Theologou,Church,Some,,Eucalypt,Sina Oros,Stone,4.70
By arrangement with National Guard,,Lime kiln,BU0141,"Lime kiln, Kato Koutraphas. Limestone foundation and walls. Structure built into slope; no roof.",1,None,Unclear,Not used,,"Massively constructed lime kiln, built into south facing slope close to the peak of Koronia. An access road leads past the top of the kilns and, if contemporary with the kilns, may have been used to transport the quicklime. There is no sign of a firing hole at the base of this kiln. Walls are constructed in concentric skins of limestone chunks. Thickness of wall 1.5m at top, then 2.2m from the interior face of the kiln to the first exterior face. The structure is weathered and degraded at the top but in good condition towards the base. There is an apparent point of access to the pot at the top close to the mountainside. This opening is 1.2m wide at the pot.Interior depth of pot is 3.8m. A deposit of rubbish inside the pot made it impossible to check the contents or condition of the bottom of the pot.",496082.00,None,311,IJE,7/7/2003 00:00:00,None,Not visible due to fill,Limestone,Unclear,No,8.00,Plastered,,Single,,,Koronia,South facing slope on Koronia,None observed,3883068.00,No,Open at top plus apparent entry point on side close to mountain,,,,Burning limestone,No,No,No,Yes,No,No,No,,,0,,Some,IJE,7/7/2003 00:00:00,None,0,,,,,1,None,GPS,,III,Not known,Lime kiln,Unclear,,"Wild grass, pine trees, acacia, thorns",Kato Koutraphas,Weathered limestone,
By arrangement with National Guard,,Lime kiln,BU0142,"Lime kiln, Kato Koutraphas. Limestone foundation and walls. Kiln built in two steps.",0,,Unclear,Not used,,"Interior height 1.65m, Interior diameter 3.45m, width of entry channel 1.6m, thickness of wall at top of kiln 2.1m (preceding measurements taken at weathered top of structure). Kiln built in two steps - dimensions of top step - diameter 2.4m, height 2.4, dimensions of second step - height 2.2",496106.00,,314,LHS,8/8/2003 00:00:00,No,,Limestone,Unclear,,4.60,Yes,,Single,,,Koronia,South facing slope on Koronia,None apparent,3883064.00,,,,,,Burning limestone,No,No,No,Yes,No,No,No,,,0,,Some,IJE,7/8/2003 00:00:00,,0,,,,,0,None,,A smaller kiln than BU0142; built against large boulder or bedrock outcrop on outside edge of the kiln,III,,Lime kiln,Unclear,,"Grass, pine trees, acacia, thorns",Kato Koutraphas,Weathered limestone,
East of Ayios Theodhoros to Kourdhali road,"Village, Forest, Agricultural terraces",Village house,BU0143,"Village house, Ayios Theodhoros. Single room structure of basalt masonry and basalt chinking with mud bonding. Possible fireplace.",0,None,None,Abandoned,,"Single roomed rectangular structure - face basalt blocks with basalt chinking and mud bonding. Alcove in south east wall - fireplace? Raised 'bench' in north corner (c.f. Nikitari Mandres tous Jerenides, TP038). Situated on end of spur above gully - overlooking central group of buildings. Spur roughly, but extensively terraced up slope behind it. Structure cut into slope so that surviving back wall extends above ground level to a maximum of 0.5m at the corners.",493381.00,None,707,LHS,10/8/2003 00:00:00,2,None,,None,No,1.10,None,,Single,,6.80,Karterouni,"South of central group of structures, across gully on tip of spur",,3873296.00,No,None,,,,Dwelling,No,No,No,No,No,No,No,,,1,TP067,None,LHS,3/8/2003 00:00:00,None,0,,,,TS14,1,None,GPS,Two stones protrude from wall on south side of door way (see sketch) - something to do with door fixture/mechanism?,V,,,None,,"Wild grass, almond tree",Ayios Theodhoros,Basalt block,5.10
To the east of Ayios Theodhoros to Kourdhali Road,"Village, steep agricultural terraces",Village house,BU0144,"Village house, Ayios Theodhoros. Non-rectangular rubble masonry structure, divided into at least seven areas. Abundant chinking in masonry.",0,None,None,Abandoned,,Stone structure divided into at least seven different areas. Western wall has been built at a significant angle so that structure is not in the least rectangular. For the most part walls are quite clear although the eastern side is slightly collapsed and rubbley. Chinking is clearly visible. On the southern side are the remains of a small oven approximately 2.2m in diameter.,493345.00,,702,LHS,10/8/2003 00:00:00,None,None,"Rubble, Masonry",None,No,1.50,None,,Single,,16.20,Karterouni,On southern side of village,A later wall seems to have been added to the eastern side.,3873316.00,No,6,,,,Dwelling,No,No,No,No,No,No,No,,,1,TP067,Some,CLT,3/8/2003 00:00:00,None,0,,,,TS14,1,None,GPS,,II,,,Some,,"Pine forest, cistus, wild grasses, cereal",Ayios Theodhoros,"Rubble, Masonry",9.40
From Ayios Theodhoros to Kourdhali - east of road,"Village, forest, agricultural terraces",Village house,BU0145,"Village house, Ayios Theodhoros. Structure of igneous, faced rocks, with only two walls visible. System of check dams 20m from structure.",0,None,None,Abandoned,,"Only two walls are visible since the east wall is dug into the bank due to sediment fill and the northern wall appears to have collapsed. The masonary appears to be of lesser quality to that of BU0144. It consists of angular igneous, faced rocks. There is a system of well built check dams 20m North of the structure. There are also several terraces west of the structure.",493416.00,,702,LHS,10/8/2003 00:00:00,None,None,"Rubble, Masonry",None,No,1.10,None,,Single,,7.50,Karterouni,South east of BU0129 and north east of BU0143,,3873302.00,No,None,,,,,No,No,No,No,No,No,No,,,1,TP067,Unclear,CLT,3/8/2003 00:00:00,None,0,,,,TS14,1,None,GPS,,V,,,Unclear,,"Pine forest, cistus, wild grass, fig and cereal",Ayios Theodhoros,"Rubble, Masonry",5.10
To the east of Ayios Theodhoros to Kourdhali road,"Village, steep agricultural terraces",Village house,BU0146,"Village House, Ayios Theodhoros. Rectangular stone structure, heavily overgrown.",0,None visible,None,Abandoned,,"Rectangular structure relatively obscured by overgrown wild grasses. Eastern wall is dug into a bank, approximately 1.6m high. The north eastern corner is well preserved. It is impossible to tell how thick the walls actually are. On the west is a path supported by a retaining wall a couple of metres high.",493339.00,,704,LHS,10/3/2003 00:00:00,No,None visible,Rubble,None,No,,No,,Single,,9.90,Karterouni,The structure is situated NW of BU0129 above a gully,,3873778.00,No,None visible,,,Unknown,Dwelling,No,No,No,No,No,No,No,,,1,TP067,Unclear,CLT,3/8/2003 00:00:00,None visible,0,,,,TS14,1,None,GPS,,V,,,Unclear,,"Close to the pine forest/hawthorn, cistus, wild grasses, cereal",Ayios Theodhoros,"Rubble, Masonry",7.20
Next to Road,,Other,BU0147,"Estate house, Xyliatos. Two-storey four-room structure with basalt foundations, brick and mudbrick walls in second storey. Structure in decay.",1,,,Abandoned,,"Two-storey house. Lower floor of main bujilding constructed of basalt boulders with small rubble fill. Second storey consists of bricks to a height of approx. 19 courses topped by mud brick with corner brick work. Two rooms flanking main structure to the south are constructed mud brick with a basalt boulder wall based and abut the main structure- sharing its south wall. Room to the north of main structure also shares a wall with its other three due south of main structure and the house is surrounded by a terrace wall on its western front. A second vine is situated north of complex. Possibly associated with POSI # TP015.Condition is poor- floor of second storey removed, walls badly eroded, particularly the mud brick.",502910.00,,360,CAS,8/7/2004 00:00:00,,Collapsed,Basalt boulders with small rubble fill,,No,,,Xyliatos,,2.00,,Athasin,Xyliatos,,3878800.00,No,,,,,Estate House,No,No,No,No,No,No,No,,,1,TP014,,ESP,28/6/2001 00:00:00,,0,,,,,0,,Aerial,,,,Four-room house with second storey,,,"Almond trees, cactus variety (looks like Aloe Vera) grasses, thistles",Xyliatos,Second storey- brick topped with mud brick,
from road,Almond grove,Water mill,BU0104,"Water mill, Vyzakia. Irregular coursed basalt with lime plaster finish, and rough basalt blocks as quoins in penstock. Leat partially destroyed.Penstock five-tiered. Millhouse has mudbrick courses, partially extant. Metal wheel in situ in wheelhouse.",0,,Abundant,abandoned,,"Sketch in field book. Corn mill. Penstock, interrupted leat, mill house ruin, vaulted water chamber with metal horizontal wheel. Large square shoot with bottom opening obscured. 5 tiered penstock, irregular coursed basalt masonry, with smooth white lime plaster face. Corner quoins in irregular basalt blocks. Some limestone quoins in lower tiers. Turbine and mill house ruin extant. Metal turbine, 274cm across is present. Turbine house constructed form irregular basalt masonry with calcrete chinking. Half of mill house repaired in mud brick. Water exit from turbine house bears 221 degrees. Turbine chamber partially carved out of rock.",501097.00,,276,CAS,17/7/2002 00:00:00,lime & white marble gravel,,,Unclear,,,lime & crushed brick,,Multiple,,,Village,On the  Madharis Potamos at Vyzakia,,3881278.00,,hopper,,Unknown,,water mill,No,No,No,No,No,No,No,,228.00,0,,Unclear,SEZ,7/7/2002 00:00:00,,0,,,Vyzakia II,,1,Unclear,GPS,,,,,Unclear,,"Almond grove nearby, and river vegetation.",Vyzakia,,
,Cultivated fileds,Weir,BU0105,"Dheimma, Evrykhou. Two-tiered diversion channel used as landmark for cadastral mappers.",0,,,diversion channel from river,,"Located between E1 and E2 on the cadastrals. Appears to be used as signifier or landmark  to cadastral mappers. The weir is two tiered, and overgrown with bamboo reeds. The flow of water down the main river bed has been blocked and a stagnant green pond has formed. All the water flows into the 'koftousa' which is a well maintained cemented canal. From somewhere along the koftousa canal there is a black water pipe taking water down to the 'Karidi' weir which is close by. The plastic pipe is used instead of an open canal.",489628.00,,318,CAS,16/7/2002 00:00:00,,,,,,,,Karkotis,,,,,Vryses and Khalospitia along Karkotis river. South of Shaban Bey mill along dirt trach leading south from mill house and through cultivated fileds.,The river flow has been totally blocked and water has been diverted into the koftousa chanel leading water away from the river on the east bank.,3879442.00,,,,Communal,Greek Cypriot,weir and diversion channel,No,Yes,No,No,No,No,No,,,0,,,SEZ,11/7/2002 00:00:00,,0,,,,,1,,GPS,Water frlows from here to Ahmed Agha mills east of Katydata (BU002),,Deimma Asprallou Linopsa,weir,,,"Bamboo canes, Eukalyptus clump",Evrykhou,,
Kamilostrata,cultivated terraced fields,Weir,BU0106,"Weir, Phlasou. Weir and water diversion channel leading water along west bank of Karkotis river.",0,,,weir and water diversion channel,,"\'Koftousa' leads water along the west bank of the Karkotis river and is separated by main river bed with an earth embankment. The earth channel then continues alongside the river bed on its west bank but at a higher gradient to the fall of the river bed, separated by the main river bed with an earth embankment.  The sluice to the channel (also called koftousa) is of earth and river stones.",489688.00,,,CAS,16/7/2002 00:00:00,,,,,,,,Karkotis,,,,,"North of Ayios Epiphanios bridge, along Karkotis river and  beside 'Kamilostrata'","Low cemented bridge over river flow, on road towards Ayios Epiphanios. Will soon be 'restored'",3878551.00,,irregular,"Mr. Petros Evthimiades, Linou mayor",communal,Greek Cypriot,as above,No,Yes,No,No,No,No,No,,,0,,,SEZ,11/7/2002 00:00:00,,0,,,,,1,,GPS,,,Deimma Agiou Epifaniou,weir,,,"Eucalyptus in locality, pink Oleander bushes, purple flowering shrub and anti-mosquito shrub (ask Neil)",Phlasou,earth,
Kamilostrata dirt road,cultivated terraced fields,Weir,BU0107,"Weir, Phlasou. Two-tiered weir with water diversion channel leading water off east bank of Karkotis river.",0,,,,,"Two tiered weir with water diversion channel leading off along the east bank, while the river veers westwards towards 'Deimma Ayios Epifanios'. The river bed approaching the weir is divided into two sections, an westsection and an east section. The west section possesses the weir in the form of a cemented drop placed at an angle to the riever bed, allowing the river flow to turn westwards. The eastern section is cemented on both sides to form a canal. At its starting point, beside the weir, there are koftouses or sluice gate openings on all four sides. All are of the same size. On the southernmost, the gate may block the river flow into the channel and divert it only into the river (1). Koftousa no. 2 parrelel to no. 1 and about 1m north of it allows water to enter upto that point, blocks its flow further on, but may allow the flow to be diverted to the east, towards Phlasou and into the river bed at the same time (for the flow of the 'polyi' or surplus overflow). There is presence of only one metal gate, which may imply that only one opening at a time is blocked.",489737.00,,355,CAS,16/7/2002 00:00:00,,,,,,,,Karkotis,,,,,Just north of 'Deimma Roudkias' along Karkotis river,Cemented canal.,3878424.00,,regular,"Mr. Petros Evthimiades, Linou mayor. 'egeirizen tous mylous tou Shaba'mbey tchai ton Krommi'a'",Communal,Greek Cypriot,,No,Yes,No,No,No,No,No,,,0,,,SEZ,11/7/2002 00:00:00,,0,,,,,1,,GPS,Takes water to Shaban Bey mill and Krommidos mill in Phlasou.,,Deimma Selloshis,weir and water diversion channel,,,"Bamboo reeds, Eucalyptus clumps, Oleander bushes, river vegetation (ask Neil)",Phlasou,cement,
Kamilostrata,"teraced plot 637 on west side, plot 747 on east side.",Weir,BU0108,"Dheimma, Everykhou. Two-tiered weir and water diversion channel, located near BU0099.",0,,,as above,,"Adjacent to Varvara mill, located in the river bed. The whole area has many important water diversion units, such as weirs, a water channel on raised arched bridge, a mill, and springs. The koftousa is placed along an earth channel  which is separated by the river with an earth embankment.",498914.00,,364,CAS,16/7/2002 00:00:00,,,,,,,,,,,,,"Along Karkotis river, NE of Varvara mill and on road leading north of (name ?) old Korakou church",,3878197.00,,irregular,"Name of road from Mr. Styllis, Evrichou miller. Taken to locality by Mr. Petros Evthimiades, Linou mayor",,,as above,No,Yes,No,No,No,No,No,,,0,,,SEZ,11/7/2002 00:00:00,,0,,,,,1,,GPS,Adjacent to 'Varvara' mill,,Deimma tou Roudkia,weir and water diversion channel,,,Clump of Eucalyptus,Evrykhou,earth,
On road,Olive groves,Water mill,BU0109,"Water mill, Vyzakia. Five-tiered penstock of rough rubble masonry and plaster finish. Leat channel also plastered. Wheelhouse extant, with arched opening.",0,,Unclear,Abandoned,,"Penstock built in 5 stepped tiers, of roughly coursed rubble masonry.  Plastered exterior surfaces, plastered leat channel. Small circular shoot with a metal grid leading from a square chamber at the top of the penstock, 95cm deep.Extant turbine chamber, of roughly coursed rubble masonry with arched opening. Water Spout present in chamber.Corn mill - on cadastral.",501736.00,,400,TJI,17/7/2002 00:00:00,,,,Unclear,,5.80,,,,,11.50,,On road to Xyliatos from Vyzakia,Possible rubble masonry extension to the top of the mill penstock and leat,3880484.00,,,,Unknown,,Mill,No,No,No,No,No,No,No,,,0,,Unclear,CAS,17/7/2002 00:00:00,,0,,,,,1,Unclear,GPS,,,,,Unclear,,Olive groves,Vyzakia,,7.10
Not far from Linou-Katydata Road-20m,Olives,Shrine,BU0110,"Shrine, Linou. Metal box with cross on top.Near BU002.",0,,Unclear,Shrine,,"Small shrine in olive grove- metal box, with cross on top. Oil, soft drink bottle, lamp inside, but no icons.In olive grove, 20 m from Linou-Katyda road on a bank/terrace wall. List of dates(of visits?) recorded on a tree trunk nearby.Near ruined mill BU0002.",490513.00,,282,MLL,24/7/2002 00:00:00,,,,Unclear,,,,,,,,Kapatha,In Olive Grove,,3881782.00,,,,,Unknown,Shrine,No,No,No,No,No,No,Yes,,246.00,0,,Some,TJI,22/7/2002 00:00:00,,0,,,,,0,Abundant,GPS,,,,,Unclear,,Olives,Linou,,
On road,Olive groves,Shrine,BU0111,"Shrine, Linou. Brick, tile and cement construction, with sliding glass door.4 icons present. Near fountain.",0,,Unclear,Shrine,,"Brick, tile, cement shrine with sliding glass doors.Three icons of St. George, 1 of Ayios Xenophon.Ceramic vessels.Adjacent fountain. Well-used shrine.Oil underneath shrine.",490477.00,,301,MLL,24/7/2002 00:00:00,,,,Unclear,,,,,,,,Kapatha,Linou- Katydata road - across from abandoned army camp,,3881719.00,,,,,,Shrine,No,No,No,No,No,No,Yes,,247.00,0,,Unclear,TJI,22/7/2002 00:00:00,,0,,,,,0,Some,GPS,,,,,Unclear,,On road side - Olives,Linou,,
On road,"River, road",Shrine,BU0112,"Shrine, Evrykhou. Brick and tile construction. Near bridge and army barracks.",0,,None,Shrine,,"Shrine on road near bridge and army barracks. South side of river. Made from brick, tile stucco and paint.",497783.00,,186,TJI,29/7/2002 00:00:00,Stucco,,Brick,None,,,,,,,,Vouphas,Shrine near south side of bridge on the turn off at Kato Koutraphas,,3884685.00,,Glass door,,,,Shrine,No,No,No,No,No,No,No,,,0,,None,TJI,22/7/2002 00:00:00,tile,0,,,,,0,None,GPS,,,,,None,,,Evrykhou,Brick,
on road,"river bed , road",Shrine,BU0113,"Shrine, Kato Koutraphas. Cement structure with tile roof.Hinged glass door. Near army barracks and bridge.",0,,None,Shrine,,"Shrine near bridge. Cement rendered structure, with a tile roof. A hinged glass door. Unpainted.",497789.00,,184,TJI,29/7/2002 00:00:00,,,,None,,,,,,,,Vouphas,Shrine near north side of bridge at the Kato Koutrafas turnoff.,,3884791.00,,,,,Greek Cypriot,Shrine,No,No,No,No,No,No,No,,,0,,None,TJI,22/7/2002 00:00:00,,0,,,,,0,None,GPS,,,,,None,,,Kato Koutraphas,,
on road,"River bed, roads, village",Bridge,BU0114,"Bridge, Kato Koutraphas. Four-arched buttressed bridge, constructed of sandstone.",0,,None,Bridge,,"Four arched sandstone bridge with 3 water breaking pointed buttresses on the west face. 2 arches have stepped or 'joggled' voussoirs, while the other two have even voussoirs. All constructed from margined sandstone, ashlar blocks. Three pointed buttresses on the east face as well as stone spouts for draining the road surface.",497790.00,,186,TJI,29/7/2002 00:00:00,,,,None,,,,,Single,,,Vouphas,Turn off to Kato Koutrafas,,3884711.00,Yes,,,,,Bridge,No,No,No,No,No,Yes,No,,,1,TP020,None,TJI,22/7/2002 00:00:00,,0,,XXVIII-24,,,0,None,GPS,,V,,,None,,"River bed, some reeds,dry",Kato Koutraphas,,
side track from the Mandres road,cereal fields,Other,BU0115,"Chicken coop, Kato Koutraphas. Stone and mudbrick makrinari with rubble and masonry foundation, converted into chicken coop.",0,,Some,Abandoned,,"A derelict low stone mud brick makrinari which has been converted into a chicken coop, now also abandoned.This building was not numbered in 2001 as it was assumed to be a recent addition and not related to the village. Closer inspection shows it re-uses older elements.",495620.00,,160,TJI,31/7/2002 00:00:00,-,earth,rubble masonry,Unclear,Yes,,mud,Mandres,Single,,,Kaphkalla,Associated with Mandres Village - 100m to the west,Appears to have been 2 stone and mud brick makrinari which has been converted into a chicken coop now also abandoned.,3881720.00,No,multiple,,,Unknown,Chicken coop,No,No,No,No,No,No,No,,,1,TP026,Some,TJI,15/7/2002 00:00:00,C.I.,0,,,,TS07,0,None,GPS,"2 makrinari, low stone socle with mud brick ie Mandres type B2",IV,,House,Some,,"Cereals, Eucalyptus",Kato Koutraphas,mud brick and C.I.,
on track from Asinou,"terraces, village",Village house,BU0116,"Village house, Nikitari. One and a half storey house with stone foundations and mudbrick walls. Reed ceiling. Part of village of Asinou.",0,reed,Unclear,Abandoned,,Measured drawing prepared by CLTSheet 1 Item 1.1 1/2 storey house- stone socle 1.2m. Topped by mudbrick - with mandra adjoining - part of village of Asinou,497101.00,,501,TJI,1/8/2002 00:00:00,,earth,rubble masonry,None,No,,,Asinou,Multiple,2.00,,Asinou,Built on a steeply sloping gully wall,ruined structure incorporated into mandra,3877833.00,No,"2 doors, 2 windows",,,Unknown,house and goat fold,No,No,No,No,No,No,No,,,1,TP082,Some,TJI,10/7/2002 00:00:00,earth,0,,,,TS03,1,None,GPS,,III,,,None,,Batha,Nikitari,mud brick,
